TABLE_SCHEMA,TABLE_NAME,COLUMN_NAME,DATA_TYPE,IS_NULLABLE
dbo,tblMasterLulusan,Periode,varchar,NO
dbo,tblMasterLulusan,No_SK,varchar,YES
dbo,tblMasterLulusan,Tgl_SK,date,YES
dbo,tblMasterLulusan,Keterangan,varchar,YES
dbo,tblMasterUjian,Thn_Akademik,char,NO
dbo,tblMasterUjian,Periode,varchar,NO
dbo,tblMasterUjian,Kelas_Akd,varchar,NO
dbo,tblMasterUjian,Jenis,varchar,NO
dbo,tblMasterUjian,NomorSK,varchar,YES
dbo,tblMasterUjian,TglSK,date,YES
dbo,tblMasterUjian,ttdOleh,varchar,YES
dbo,tblMasterUjian,NamaTTd,varchar,YES
dbo,tblMasterWisuda,TahunWisuda,varchar,NO
dbo,tblMasterWisuda,PeriodeWisuda,varchar,NO
dbo,tblMasterWisuda,TanggalWisuda,datetime,YES
dbo,tblMasterWisuda,TempatWisuda,varchar,YES
dbo,tblMasterWisuda,DaftarDari,datetime,YES
dbo,tblMasterWisuda,DaftarSampai,datetime,YES
dbo,tblMHS,Nim,varchar,NO
dbo,tblMHS,Nama_Mhs,varchar,YES
dbo,tblMHS,Kode_jp,varchar,YES
dbo,tblMHS,Tmp_Lahir,varchar,YES
dbo,tblMHS,Tgl_Lahir,date,YES
dbo,tblMHS,Jenis_Kel,varchar,YES
dbo,tblMHS,Gol_darah,varchar,YES
dbo,tblMHS,Alamat_Mhs,varchar,YES
dbo,tblMHS,Kelurahan,varchar,YES
dbo,tblMHS,Kecamatan,varchar,YES
dbo,tblMHS,Kota_Mhs,varchar,YES
dbo,tblMHS,Provinsi_mhs,varchar,YES
dbo,tblMHS,Kodepos_Mhs,varchar,YES
dbo,tblMHS,Tlp_Mhs,varchar,YES
dbo,tblMHS,TlpRumah,varchar,YES
dbo,tblMHS,Email,varchar,YES
dbo,tblMHS,Status_Akd,varchar,YES
dbo,tblMHS,ThMasuk,char,YES
dbo,tblMHS,tglmasuk,date,YES
dbo,tblMHS,Status_Masuk,varchar,YES
dbo,tblMHS,Sem_Masuk,varchar,YES
dbo,tblMHS,TaMasuk,char,YES
dbo,tblMHS,PerMasuk,varchar,YES
dbo,tblMHS,Pendidikan_Akhir,varchar,YES
dbo,tblMHS,Jurusan,varchar,YES
dbo,tblMHS,Thn_Selesai,char,YES
dbo,tblMHS,Kota_Pdkk,varchar,YES
dbo,tblMHS,propinsi,varchar,YES
dbo,tblMHS,NIMASAL,varchar,YES
dbo,tblMHS,KPTSASAL,varchar,YES
dbo,tblMHS,JENASAL,char,YES
dbo,tblMHS,PSASAL,char,YES
dbo,tblMHS,TSKSDIAKUI,int,YES
dbo,tblMHS,NamaSekolahAsal,varchar,YES
dbo,tblMHS,AlamatSekolahAsal,varchar,YES
dbo,tblMHS,Status,char,YES
dbo,tblMHS,Password,varchar,YES
dbo,tblMHS,Gelombang,varchar,YES
dbo,tblMHS,JalurMasuk,varchar,YES
dbo,tblMHS,Konsentrasi,varchar,YES
dbo,tblMHS,NIK,varchar,YES
dbo,tblMHS,NamaIbu,varchar,YES
dbo,tblMHS,BekerjaDi,varchar,YES
dbo,tblMHS,AlamatPerusahaan,varchar,YES
dbo,tblMHS,Lama,varchar,YES
dbo,tblMHS,TlpPerusahaan,varchar,YES
dbo,tblMHS,Posisi,varchar,YES
dbo,tblMHS,Departemen,varchar,YES
dbo,tblMHS,IdUser,varchar,YES
dbo,tblMHS,TempID,int,YES
dbo,tblMHS,xphoto,varchar,YES
dbo,tblMHS,Profile,text,YES
dbo,tblMHS,NISN,varchar,YES
dbo,tblMHS,Kelas,varchar,YES
dbo,tblMHS,SubKelas,varchar,YES
dbo,tblMHS,RT,varchar,YES
dbo,tblMHS,RW,varchar,YES
dbo,tblMHS,idwilayah,varchar,YES
dbo,tblMHS,id_jenis_tinggal,int,YES
dbo,tblMHS,id_alat_transportasi,int,YES
dbo,tblMHS,id_pendidikan_ayah,int,YES
dbo,tblMHS,id_pekerjaan_ayah,int,YES
dbo,tblMHS,id_penghasilan_ayah,int,YES
dbo,tblMHS,id_pendidikan_ibu,int,YES
dbo,tblMHS,id_pekerjaan_ibu,int,YES
dbo,tblMHS,id_penghasilan_ibu,int,YES
dbo,tblMHS,id_pendidikan_wali,int,YES
dbo,tblMHS,id_pekerjaan_wali,int,YES
dbo,tblMHS,id_penghasilan_wali,int,YES
dbo,tblMHS,id_kebutuhan_khusus_mahasiswa,int,YES
dbo,tblMHS,id_kebutuhan_khusus_ayah,int,YES
dbo,tblMHS,id_kebutuhan_khusus_ibu,int,YES
dbo,tblMHS,penerima_kps,int,YES
dbo,tblMHS,nomor_kps,varchar,YES
dbo,tblMHS,nama_wali,varchar,YES
dbo,tblMHS,nama_ayah,varchar,YES
dbo,tblMHS,id_agama,int,YES
dbo,tblMHS,kewarganegaraan,varchar,YES
dbo,tblMHS,id_jalur_masuk,int,YES
dbo,tblMHS,id_jenis_daftar,int,YES
dbo,tblMHS,id_mahasiswa,varchar,YES
dbo,tblMHS,id_registrasi_mahasiswa,varchar,YES
dbo,tblMHS,id_pembiayaan,int,YES
dbo,tblMHS,id_prodi_asal,varchar,YES
dbo,tblMHS,id_perguruan_tinggi_asal,varchar,YES
dbo,tblMHS,id_bidang_minat,int,YES
dbo,tblMHS,sks_diakui,int,YES
dbo,tblMK,Kode_MK,varchar,NO
dbo,tblMK,Kode_Fak,varchar,YES
dbo,tblMK,Nama_Mk_Ind,varchar,YES
dbo,tblMK,Nama_Mk_Ing,varchar,YES
dbo,tblMK,SKS,int,YES
dbo,tblMK,sksteory,int,YES
dbo,tblMK,sksprak,int,YES
dbo,tblMK,Singkatan,varchar,YES
dbo,tblMK,Ket,varchar,YES
dbo,tblMK,Kel,char,YES
dbo,tblMk_PSmtr,Kode_Jp,varchar,NO
dbo,tblMk_PSmtr,Kode_Mk,varchar,NO
dbo,tblMk_PSmtr,Semester,char,NO
dbo,tblMk_PSmtr,Angkatan,varchar,NO
dbo,tblMk_PSmtr,wp,char,YES
dbo,tblMk_PSmtr,jk,char,YES
dbo,tblMk_PSmtr,Konsentrasi,varchar,YES
dbo,tblMk_PSmtr,id_matkul,varchar,YES
dbo,tblMRekapDosen,ThAkademik,char,NO
dbo,tblMRekapDosen,Periode,char,NO
dbo,tblMRekapDosen,Kelas,char,NO
dbo,tblMRekapDosen,Tahun,char,NO
dbo,tblMRekapDosen,Bulan,char,NO
dbo,tblMRekapDosen,Fak,varchar,NO
dbo,tblMRekapDosen,NIDN,char,NO
dbo,tblMRekapDosen,TotalSKS,float,YES
dbo,tblMRekapDosen,PenguranganSKS,int,YES
dbo,tblMRekapDosen,Transport,float,YES
dbo,tblMRekapDosen,Honor,float,YES
dbo,tblMRekapDosen,Kewajiban,int,YES
dbo,tblMRekapDosen,sksutsuas,float,YES
dbo,tblMRekapDosen,Modul,float,YES
dbo,tblNilai,Nim,varchar,NO
dbo,tblNilai,Thn_Akademik,char,NO
dbo,tblNilai,Periode,varchar,NO
dbo,tblNilai,Kode_MK,varchar,NO
dbo,tblNilai,Status_Akd,varchar,YES
dbo,tblNilai,Kehadiran,float,YES
dbo,tblNilai,Afektif,float,YES
dbo,tblNilai,Prak,float,YES
dbo,tblNilai,Tugas,float,YES
dbo,tblNilai,Quiz,float,YES
dbo,tblNilai,UTS,float,YES
dbo,tblNilai,UAS,float,YES
dbo,tblNilai,Jumlah,float,YES
dbo,tblNilai,Nilai,char,YES
dbo,tblNilai,Angka,float,YES
dbo,tblNilai,kunci,char,YES
dbo,tblNilai,inp,varchar,YES
dbo,tblNilai,kls,varchar,YES
dbo,tblNilai,Gujian,varchar,YES
dbo,tblNilai,Minggu1,char,YES
dbo,tblNilai,Minggu2,char,YES
dbo,tblNilai,Minggu3,char,YES
dbo,tblNilai,Minggu4,char,YES
dbo,tblNilai,Minggu5,char,YES
dbo,tblNilai,Minggu6,char,YES
dbo,tblNilai,Minggu7,char,YES
dbo,tblNilai,Minggu8,char,YES
dbo,tblNilai,Minggu9,char,YES
dbo,tblNilai,Minggu10,char,YES
dbo,tblNilai,Minggu11,char,YES
dbo,tblNilai,Minggu12,char,YES
dbo,tblNilai,Minggu13,char,YES
dbo,tblNilai,Minggu14,char,YES
dbo,tblNilai,Minggu15,char,YES
dbo,tblNilai,Minggu16,char,YES
dbo,tblNilai,Persentase,float,YES
dbo,tblNilai,PA1,varchar,YES
dbo,tblNilai,PA2,varchar,YES
dbo,tblNilai,PA3,varchar,YES
dbo,tblNilai,PA4,varchar,YES
dbo,tblNilai,PA5,varchar,YES
dbo,tblNilai,PA6,varchar,YES
dbo,tblNilai,PA7,varchar,YES
dbo,tblNilai,PA8,varchar,YES
dbo,tblNilai,PA9,varchar,YES
dbo,tblNilai,PA10,varchar,YES
dbo,tblNilai,PA11,varchar,YES
dbo,tblNilai,PA12,varchar,YES
dbo,tblNilai,PA13,varchar,YES
dbo,tblNilai,PA14,varchar,YES
dbo,tblNilai,PA15,varchar,YES
dbo,tblNilai,PA16,varchar,YES
dbo,tblNilai,PB1,varchar,YES
dbo,tblNilai,PB2,varchar,YES
dbo,tblNilai,PB3,varchar,YES
dbo,tblNilai,PB4,varchar,YES
dbo,tblNilai,PB5,varchar,YES
dbo,tblNilai,PB6,varchar,YES
dbo,tblNilai,PB7,varchar,YES
dbo,tblNilai,PB8,varchar,YES
dbo,tblNilai,PB9,varchar,YES
dbo,tblNilai,PB10,varchar,YES
dbo,tblNilai,PB11,varchar,YES
dbo,tblNilai,PB12,varchar,YES
dbo,tblNilai,PB13,varchar,YES
dbo,tblNilai,PB14,varchar,YES
dbo,tblNilai,PB15,varchar,YES
dbo,tblNilai,PB16,varchar,YES
dbo,tblNilai,PC1,varchar,YES
dbo,tblNilai,PC2,varchar,YES
dbo,tblNilai,PC3,varchar,YES
dbo,tblNilai,PC4,varchar,YES
dbo,tblNilai,PC5,varchar,YES
dbo,tblNilai,PC6,varchar,YES
dbo,tblNilai,PC7,varchar,YES
dbo,tblNilai,PC8,varchar,YES
dbo,tblNilai,PC9,varchar,YES
dbo,tblNilai,PC10,varchar,YES
dbo,tblNilai,PC11,varchar,YES
dbo,tblNilai,PC12,varchar,YES
dbo,tblNilai,PC13,varchar,YES
dbo,tblNilai,PC14,varchar,YES
dbo,tblNilai,PC15,varchar,YES
dbo,tblNilai,PC16,varchar,YES
dbo,tblNilai,tglinsert,datetime,YES
dbo,tblNilai,HUTS,char,YES
dbo,tblNilai,HUAS,char,YES
dbo,tblNilai,TempSKS,int,YES
dbo,tblNilai,Kode_Jp,varchar,YES
dbo,tblNilai,id_kelas_kuliah,varchar,YES
dbo,tblNilai,kirim_nilai,bit,YES
dbo,tblNilaixx,Nim,char,NO
dbo,tblNilaixx,Thn_Akademik,char,NO
dbo,tblNilaixx,Periode,char,NO
dbo,tblNilaixx,Kode_MK,char,NO
dbo,tblNilaixx,Kehadiran,float,YES
dbo,tblNilaixx,Tugas,float,YES
dbo,tblNilaixx,Quiz,float,YES
dbo,tblNilaixx,UTS,float,YES
dbo,tblNilaixx,UAS,float,YES
dbo,tblNilaixx,Jumlah,float,YES
dbo,tblNilaixx,Nilai,char,YES
dbo,tblNilaixx,Angka,int,YES
dbo,tblNilaixx,kunci,char,YES
dbo,tblNilaixx,inp,varchar,YES
dbo,tblNilaixx,kls,varchar,YES
dbo,tblNilaixx,Gujian,varchar,YES
dbo,tblortu,Nim,varchar,NO
dbo,tblortu,NamaOrtu,varchar,YES
dbo,tblortu,Alamat_Ortu,varchar,YES
dbo,tblortu,Kelurahan_Ortu,varchar,YES
dbo,tblortu,Kecamatan_Ortu,varchar,YES
dbo,tblortu,Kota_Ortu,varchar,YES
dbo,tblortu,Kodepos_Ortu,varchar,YES
dbo,tblortu,Tlp_Ortu,varchar,YES
dbo,tblortu,Pekerjaan_Ortu,varchar,YES
dbo,tblortu,Password,varchar,YES
dbo,tblortu,Photo,varchar,YES
dbo,tblortu,email,varchar,YES
dbo,tblortu,Profile,text,YES
dbo,tblPeriode,Kelas,varchar,NO
dbo,tblPeriode,Per,char,NO
dbo,tblpim,namapt,char,YES
dbo,tblpim,alamat,char,YES
dbo,tblpim,kota,char,YES
dbo,tblpim,kode_pos,char,YES
dbo,tblpim,phone,char,YES
dbo,tblpim,Fax,char,YES
dbo,tblpim,WebEmail,char,YES
dbo,tblpim,ketua,char,YES
dbo,tblpim,nipketu,char,YES
dbo,tblpim,puket1,char,YES
dbo,tblpim,npuket1,char,YES
dbo,tblpim,puket2,char,YES
dbo,tblpim,npuket2,char,YES
dbo,tblpim,puket3,char,YES
dbo,tblpim,npuket3,char,YES
dbo,tblpim,baak,char,YES
dbo,tblpim,nbaak,char,YES
dbo,tblPindah,Nim,char,NO
dbo,tblPindah,Thn_Akademik,char,NO
dbo,tblPindah,Periode,char,NO
dbo,tblPindah,NoSK,varchar,YES
dbo,tblPindah,Tanggal,datetime,YES
dbo,tblPindah,AlasanPindah,varchar,YES
dbo,tblPindah,NimBaru,char,YES
dbo,tblPkrMhs,Nim,char,NO
dbo,tblPkrMhs,Pekerjaan_Mhs,char,YES
dbo,tblPkrMhs,Nama_Instansi,char,YES
dbo,tblPkrMhs,Alamat_Intsansi,char,YES
dbo,tblPkrMhs,Tlp_Instansi,char,YES
dbo,tblPkrMhs,Kota_Int,char,YES
dbo,tblPkrMhs,KodePos_Inst,char,YES
dbo,tblPkrMhs,Status_peg,char,YES
dbo,tblPresensiMhs,Nim,varchar,YES
dbo,tblPresensiMhs,Status,varchar,YES
dbo,tblPresensiMhs,Tgl,datetime,YES
dbo,tblPresensiMhs,ttd,varchar,YES
dbo,tblPresensiMhs,keterangan,varchar,YES
dbo,tblPresensiMhs,Id_Jadwal,bigint,YES
dbo,tblPresensiMhs,Id_Presensi,bigint,NO
dbo,tblPrint,Document,varchar,NO
dbo,tblPrint,TopMargin,real,YES
dbo,tblPrint,LeftMargin,real,YES
dbo,tblPrint,RightMargin,real,YES
dbo,tblRekap,ThAkademik,varchar,YES
dbo,tblRekap,Periode,varchar,YES
dbo,tblRekap,Kelas,varchar,YES
dbo,tblRekap,Tahun,varchar,YES
dbo,tblRekap,Bulan,varchar,YES
dbo,tblRekap,Fak,varchar,YES
dbo,tblRekap,NIDN,varchar,YES
dbo,tblRekap,Kode_Mk,varchar,YES
dbo,tblRekap,kls,varchar,YES
dbo,tblRekap,Kode_jp,varchar,YES
dbo,tblRekap,Hari,varchar,YES
dbo,tblRekap,JM,varchar,YES
dbo,tblRekap,Jlmpertemuan,varchar,YES
dbo,tblRekap,JmlMhs,varchar,YES
dbo,tblRekap,TotSem,varchar,YES
dbo,tblRekap,UTSUAS,varchar,YES
dbo,tblRekapDosen,ThAkademik,char,NO
dbo,tblRekapDosen,Periode,char,NO
dbo,tblRekapDosen,Kelas,char,NO
dbo,tblRekapDosen,Tahun,char,NO
dbo,tblRekapDosen,Bulan,char,NO
dbo,tblRekapDosen,Fak,varchar,NO
dbo,tblRekapDosen,NIDN,char,NO
dbo,tblRekapDosen,Kode_Mk,char,NO
dbo,tblRekapDosen,kls,char,NO
dbo,tblRekapDosen,Kode_jp,char,NO
dbo,tblRekapDosen,Hari,char,NO
dbo,tblRekapDosen,JM,datetime,NO
dbo,tblRekapDosen,Jlmpertemuan,int,YES
dbo,tblRekapDosen,JmlMhs,int,YES
dbo,tblRekapDosen,TotSem,int,YES
dbo,tblRekapDosen,UTSUAS,int,YES
dbo,tblRombel,kelas,varchar,NO
dbo,tblRombel,keterangan,varchar,YES
dbo,tblruang,Kode_Ruang,char,NO
dbo,tblruang,Ruang,char,YES
dbo,tblruang,Kapasitas,int,YES
dbo,tblSekolah,Nama,varchar,NO
dbo,tblSekolah,Alamat,text,YES
dbo,tblSekolah,Kota,varchar,YES
dbo,tblSekolah,Provinsi,varchar,YES
dbo,tblSekolah,KodePOS,varchar,YES
dbo,tblsetBayar,Kode_Jp,char,NO
dbo,tblsetBayar,type,char,NO
dbo,tblsetBayar,kditem,char,NO
dbo,tblsetBayar,Kelas,char,NO
dbo,tblsetBayar,TahunMasuk,char,NO
dbo,tblsetBayar,periode,char,NO
dbo,tblsetBayar,wb,numeric,YES
dbo,tblsetBayar,faktor,char,YES
dbo,tblSetting,Kelompok,varchar,NO
dbo,tblSetting,Setting,varchar,NO
dbo,tblSetting,Nilai1,varchar,YES
dbo,tblSetting,Nilai2,varchar,YES
dbo,tblSettingKuesioner,ID,int,NO
dbo,tblSettingKuesioner,TahunAkademik,char,YES
dbo,tblSettingKuesioner,Semester,varchar,YES
dbo,tblSettingKuesioner,Periode,char,YES
dbo,tblSettingPMBPMDK,ID,int,NO
dbo,tblSettingPMBPMDK,Bulan,varchar,YES
dbo,tblSettingPMBPMDK,Tahun,varchar,YES
dbo,tblSettingPMBPMDK,TahunAjaran,varchar,YES
dbo,tblSettingPMBPMDK,TahunAjaranKaryawan,varchar,YES
dbo,tblSettingPMBPMDK,BiayaPendidikan,varchar,YES
dbo,tblSettingPMBPMDK,BiayaPendidikanHuruf,text,YES
dbo,tblSettingPMBPMDK,BiayaPendidikanD3,varchar,YES
dbo,tblSettingPMBPMDK,BiayaPendidikanD3Huruf,text,YES
dbo,tblSettingPMBPMDK,BiayaPendidikanDiscount,varchar,YES
dbo,tblSettingPMBPMDK,BiayaPendidikanDiscountHuruf,text,YES
dbo,tblSettingPMBPMDK,BiayaPendidikanKaryawan,varchar,YES
dbo,tblSettingPMBPMDK,BiayaPendidikanKaryawanHuruf,text,YES
dbo,tblSettingPMBPMDK,BiayaS1Manajemen,varchar,YES
dbo,tblSettingPMBPMDK,BiayaS1Akuntansi,varchar,YES
dbo,tblSettingPMBPMDK,BiayaD3KeuanganDanPerbankan,varchar,YES
dbo,tblSettingPMBPMDK,BiayaD3Akuntansi,varchar,YES
dbo,tblSettingPMBPMDK,TanggalPembayaran,varchar,YES
dbo,tblSettingPMBPMDK,TanggalPrint,varchar,YES
dbo,tblSettingPMBPMDK,Pimpinan,varchar,YES
dbo,tblSettingPMBPMDK,Kapasitas,varchar,YES
dbo,tblSilabusRPS,Nidn,char,NO
dbo,tblSilabusRPS,Kode_mk,char,NO
dbo,tblSilabusRPS,Tanggal,datetime,NO
dbo,tblSilabusRPS,Silabus,varchar,YES
dbo,tblSilabusRPS,RPS,varchar,YES
dbo,tblSilabusRPS,Keterangan,varchar,YES
dbo,tblSiswa,ID,bigint,NO
dbo,tblSiswa,NamaSekolah,varchar,YES
dbo,tblSiswa,Nama,varchar,YES
dbo,tblSiswa,TahunUndangan,char,YES
dbo,tblskpi_b,id,int,NO
dbo,tblskpi_b,Nim,char,YES
dbo,tblskpi_b,Capaian_ind,varchar,YES
dbo,tblskpi_b,Capaian_eng,varchar,YES
dbo,tblskpi_b,Deskripsi_ind,varchar,YES
dbo,tblskpi_b,Deskripsi_eng,varchar,YES
dbo,tblskpi_b,berkas_link,varchar,YES
dbo,tblskpi_b,Urutan,int,YES
dbo,tblStatusDosen,StatusDosen,varchar,NO
dbo,tblSyarat,Kode_Mk,varchar,NO
dbo,tblSyarat,Kode_Jp,varchar,NO
dbo,tblSyarat,Prasyarat,varchar,NO
dbo,tblSyarat,Prasyarat1,varchar,YES
dbo,tblSyarat,Prasyarat2,varchar,YES
dbo,tblTarifDosen,Kelas,varchar,NO
dbo,tblTarifDosen,KodeJafung,varchar,NO
dbo,tblTarifDosen,Pendidikan,varchar,NO
dbo,tblTarifDosen,Tarif,numeric,YES
dbo,tblTarifDosen,Tranport,numeric,YES
dbo,tblTarifDosen,Modul,numeric,YES
dbo,tblTarifDosen,SP,numeric,YES
dbo,tblTugasNgajar,Thn_Akademik,char,NO
dbo,tblTugasNgajar,Periode,char,NO
dbo,tblTugasNgajar,Kelas_Akd,char,NO
dbo,tblTugasNgajar,NIDN,char,NO
dbo,tblTugasNgajar,Kode_Fak,char,NO
dbo,tblTugasNgajar,Semester,char,YES
dbo,tblTugasNgajar,Tanggal,char,YES
dbo,tblTugasNgajar,NoSurat,char,YES
dbo,tblujian,Thn_Akademik,char,NO
dbo,tblujian,Periode,varchar,NO
dbo,tblujian,Kode_Jp,varchar,NO
dbo,tblujian,Kelas_Akd,varchar,NO
dbo,tblujian,Kode_Mk,varchar,NO
dbo,tblujian,Jenis,varchar,NO
dbo,tblujian,Kelas,varchar,NO
dbo,tblujian,Tanggal,date,NO
dbo,tblujian,JM,time,YES
dbo,tblujian,JS,time,YES
dbo,tblujian,Kode_Ruangan,char,YES
dbo,tblujian,SK_Ruangan,char,YES
dbo,tblujian,NIDN,varchar,YES
dbo,tblujian,NIDN1,varchar,YES
dbo,tblujian,NIDN2,varchar,YES
dbo,tblujian,Pengawas,varchar,YES
dbo,tblujian,Pengawas1,varchar,YES
dbo,tblujian,PakasiUTS,varchar,YES
dbo,tblujian,JmlUTS,int,YES
dbo,tblujian,PakasiUAS,varchar,YES
dbo,tblujian,JmlUAS,int,YES
dbo,tblujian,tgluts,datetime,YES
dbo,tblujian,tgluas,datetime,YES
dbo,tblujian,CatatanKhusus,text,YES
dbo,tblujian,Semester,int,YES
dbo,tblUSusulan,Thn_Akademik,char,NO
dbo,tblUSusulan,Periode,char,NO
dbo,tblUSusulan,Jenis,char,NO
dbo,tblUSusulan,Nim,char,NO
dbo,tblUSusulan,Kode_MK,char,NO
dbo,tblUSusulan,Keterangan,varchar,YES
dbo,tblUSusulan,NIDN1,char,YES
dbo,tblUSusulan,NIDN2,char,YES
dbo,tblVerifikasi,xKey,varchar,NO
dbo,tblVerifikasi,Pesan,varchar,YES
dbo,tblVerifikasi,Link,varchar,YES
dbo,tblWisuda,Nim,varchar,NO
dbo,tblWisuda,TahunWisuda,varchar,NO
dbo,tblWisuda,PeriodeWisuda,varchar,NO
dbo,tblWisuda,PhotoWisuda,varchar,YES
dbo,tblWisuda,KesanPesan,varchar,YES
dbo,tblWisuda,BuktiBayar,varchar,YES
dbo,tblWisuda,TanggalBayar,datetime,YES
dbo,tblWisuda,BerkasTA,varchar,YES
dbo,TBPRO,KDPROTBPRO,nvarchar,YES
dbo,TBPRO,NMPROTBPRO,nvarchar,YES
dbo,TBPRO,KDKABTBPRO,nvarchar,YES
dbo,TBPRO,NMKABTBPRO,nvarchar,YES
dbo,TBPRO,LUASSTBPRO,float,YES
dbo,TBPRO,JMDUKTBPRO,float,YES
dbo,TBPRO,JMDPTTBPRO,float,YES
dbo,TBPST,KDPSTTBPST,nvarchar,YES
dbo,TBPST,NMPSTTBPST,nvarchar,YES
dbo,TBPST,KDPS1TBPST,nvarchar,YES
dbo,TBPST,KDGRUTBPST,nvarchar,YES
dbo,TBPST,KIPASTBPST,nvarchar,YES
dbo,TBPST,BIDILTBPST,nvarchar,YES
dbo,TBPTI,TGENTTBPTI,smalldatetime,YES
dbo,TBPTI,TGTUPTBPTI,smalldatetime,YES
dbo,TBPTI,KDPTITBPTI,nvarchar,YES
dbo,TBPTI,NMPTITBPTI,nvarchar,YES
dbo,TBPTI,KOTAATBPTI,nvarchar,YES
dbo,TBPTI,KDSTATBPTI,nvarchar,YES
dbo,TBPTI,KDKABTBPTI,nvarchar,YES
dbo,TBPTI,NMSKTTBPTI,nvarchar,YES
dbo,TBPTI,FLAGGTBPTI,nvarchar,YES
dbo,TBPTI,KDPTKTBPTI,nvarchar,YES
dbo,TBPTI,KDGRUTBPTI,nvarchar,YES
dbo,TBPTI,KDWILTBPTI,nvarchar,YES
dbo,TBPTI,KDPTBTBPTI,nvarchar,YES
dbo,TERIMA,ID,int,NO
dbo,TERIMA,TANGGAL,datetime,YES
dbo,TERIMA,NOTLP,char,YES
dbo,TERIMA,PESAN,char,YES
dbo,TERIMA,STATUS,char,YES
dbo,tgl,tgl,datetime,NO
dbo,tmp_nilai,KeyKode,int,NO
dbo,tmp_nilai,ta,varchar,YES
dbo,tmp_nilai,per,varchar,YES
dbo,tmp_nilai,Nim,varchar,YES
dbo,tmp_nilai,Nama_Mhs,varchar,YES
dbo,tmp_nilai,kode1,varchar,YES
dbo,tmp_nilai,nilai1,varchar,YES
dbo,tmp_nilai,kode2,varchar,YES
dbo,tmp_nilai,nilai2,varchar,YES
dbo,tmp_nilai,kode3,varchar,YES
dbo,tmp_nilai,nilai3,varchar,YES
dbo,tmp_nilai,kode4,varchar,YES
dbo,tmp_nilai,nilai4,varchar,YES
dbo,tmp_nilai,kode5,varchar,YES
dbo,tmp_nilai,nilai5,varchar,YES
dbo,tmp_nilai,kode6,varchar,YES
dbo,tmp_nilai,nilai6,varchar,YES
dbo,tmp_nilai,kode7,varchar,YES
dbo,tmp_nilai,nilai7,varchar,YES
dbo,tmp_nilai,kode8,varchar,YES
dbo,tmp_nilai,nilai8,varchar,YES
dbo,tmp_nilai,kode9,varchar,YES
dbo,tmp_nilai,nilai9,varchar,YES
dbo,tmp_nilai,kode10,varchar,YES
dbo,tmp_nilai,nilai10,varchar,YES
dbo,tmp_nilai,kode11,varchar,YES
dbo,tmp_nilai,nilai11,varchar,YES
dbo,tmp_nilai,kode12,varchar,YES
dbo,tmp_nilai,nilai12,varchar,YES
dbo,tmpdosenwali,NIM,nvarchar,YES
dbo,tmpdosenwali,NAMA,nvarchar,YES
dbo,tmpdosenwali,NIDN,nvarchar,YES
dbo,tmpdosenwali,NAMA DOSEN,nvarchar,YES
dbo,tranfernilai,ta,varchar,YES
dbo,tranfernilai,per,varchar,YES
dbo,tranfernilai,Npm,varchar,YES
dbo,tranfernilai,kode_mk,varchar,YES
dbo,tranfernilai,angka,varchar,YES
dbo,Ujian_DefaultGrade,A,float,YES
dbo,Ujian_DefaultGrade,B,float,YES
dbo,Ujian_DefaultGrade,C,float,YES
dbo,Ujian_DefaultGrade,D,float,YES
dbo,Ujian_DefaultGrade,E,float,YES
dbo,Ujian_DefaultJumlah,Kehadiran,float,YES
dbo,Ujian_DefaultJumlah,Tugas,float,YES
dbo,Ujian_DefaultJumlah,Quiz,float,YES
dbo,Ujian_DefaultJumlah,UTS,float,YES
dbo,Ujian_DefaultJumlah,UAS,float,YES
dbo,Ujian_GradeSidang,A,float,NO
dbo,Ujian_GradeSidang,B,float,YES
dbo,Ujian_GradeSidang,C,float,YES
dbo,Ujian_GradeSidang,D,float,YES
dbo,Ujian_GradeSidang,E,float,YES
dbo,Ujian_SetGrade,NIDN,char,NO
dbo,Ujian_SetGrade,A,float,YES
dbo,Ujian_SetGrade,B,float,YES
dbo,Ujian_SetGrade,C,float,YES
dbo,Ujian_SetGrade,D,float,YES
dbo,Ujian_SetGrade,E,float,YES
dbo,Ujian_SetNilaiTotal,NIDN,char,NO
dbo,Ujian_SetNilaiTotal,Kehadiran,float,YES
dbo,Ujian_SetNilaiTotal,Tugas,float,YES
dbo,Ujian_SetNilaiTotal,Quiz,float,YES
dbo,Ujian_SetNilaiTotal,UTS,float,YES
dbo,Ujian_SetNilaiTotal,UAS,float,YES
dbo,Ujian_Sidang,Pembimbing1,float,NO
dbo,Ujian_Sidang,Pembimbing2,float,YES
dbo,Ujian_Sidang,Penguji1,float,YES
dbo,Ujian_Sidang,Penguji2,float,YES
dbo,Ujian_SoalUtsUas,NIDN,varchar,NO
dbo,Ujian_SoalUtsUas,Thn_Akademik,char,NO
dbo,Ujian_SoalUtsUas,Periode,varchar,NO
dbo,Ujian_SoalUtsUas,Kelas_Akd,varchar,NO
dbo,Ujian_SoalUtsUas,Kode_Mk,varchar,NO
dbo,Ujian_SoalUtsUas,Kelas,varchar,NO
dbo,Ujian_SoalUtsUas,Kode_Jp,varchar,NO
dbo,Ujian_SoalUtsUas,NoUrut,int,NO
dbo,Ujian_SoalUtsUas,UTS_UAS,varchar,YES
dbo,Ujian_SoalUtsUas,Keterangan,varchar,YES
dbo,Ujian_SoalUtsUas,LokasiFile,varchar,YES
